owner_repo,url,http_status,active,redirected,final_url,in_v1,in_v2
Nishchal-29/route-optimization-system,https://github.com/Nishchal-29/route-optimization-system,200,True,False,https://github.com/Nishchal-29/route-optimization-system,False,True
NousResearch/hermes-agent,https://github.com/NousResearch/hermes-agent,200,True,False,https://github.com/NousResearch/hermes-agent,True,True
noxgle/term_agent,https://github.com/noxgle/term_agent,200,True,False,https://github.com/noxgle/term_agent,False,True
NVIDIA/NeMo-Agent-Toolkit,https://github.com/NVIDIA/NeMo-Agent-Toolkit,200,True,False,https://github.com/NVIDIA/NeMo-Agent-Toolkit,True,True
nyukat/BIRADS_agent,https://github.com/nyukat/BIRADS_agent,404,False,False,,True,True
oguzhnatly/fleet,https://github.com/oguzhnatly/fleet,200,True,False,https://github.com/oguzhnatly/fleet,False,True
oleksandr-g-rock/ai-runner-coach,https://github.com/oleksandr-g-rock/ai-runner-coach,200,True,False,https://github.com/oleksandr-g-rock/ai-runner-coach,False,True
OneDuckyBoy/Awesome-AI-Agents-HUB-for-CrewAI,https://github.com/OneDuckyBoy/Awesome-AI-Agents-HUB-for-CrewAI,200,True,False,https://github.com/OneDuckyBoy/Awesome-AI-Agents-HUB-for-CrewAI,True,True
OoriData/Discord-AI-Agent,https://github.com/OoriData/Discord-AI-Agent,200,True,False,https://github.com/OoriData/Discord-AI-Agent,False,True
openai/openai-agents-js,https://github.com/openai/openai-agents-js,200,True,False,https://github.com/openai/openai-agents-js,True,True
openai/openai-agents-python,https://github.com/openai/openai-agents-python,200,True,False,https://github.com/openai/openai-agents-python,True,True
openai/openai-cs-agents-demo,https://github.com/openai/openai-cs-agents-demo,200,True,False,https://github.com/openai/openai-cs-agents-demo,True,True
openai/openai-realtime-agents,https://github.com/openai/openai-realtime-agents,200,True,False,https://github.com/openai/openai-realtime-agents,True,True
openai/openai-voice-agent-sdk-sample,https://github.com/openai/openai-voice-agent-sdk-sample,200,True,False,https://github.com/openai/openai-voice-agent-sdk-sample,True,True
openai/swarm,https://github.com/openai/swarm,200,True,False,https://github.com/openai/swarm,True,True
OpenBB-finance/OpenBB,https://github.com/OpenBB-finance/OpenBB,200,True,False,https://github.com/OpenBB-finance/OpenBB,True,True
OpenBMB/AgentVerse,https://github.com/OpenBMB/AgentVerse,200,True,False,https://github.com/OpenBMB/AgentVerse,True,True
OpenBMB/ChatDev,https://github.com/OpenBMB/ChatDev,200,True,False,https://github.com/OpenBMB/ChatDev,True,True
openclaw/skills,https://github.com/openclaw/skills,404,False,False,,False,True
opendedup/data-planning-agent,https://github.com/opendedup/data-planning-agent,200,True,False,https://github.com/opendedup/data-planning-agent,True,True
OpenEarthLab/EarthLink,https://github.com/OpenEarthLab/EarthLink,200,True,False,https://github.com/OpenEarthLab/EarthLink,False,True
OpenInterpreter/open-interpreter,https://github.com/OpenInterpreter/open-interpreter,200,True,True,https://github.com/openinterpreter/openinterpreter,True,True
openonion/email-agent,https://github.com/openonion/email-agent,200,True,False,https://github.com/openonion/email-agent,True,True
opentiny/tiny-agent,https://github.com/opentiny/tiny-agent,200,True,False,https://github.com/opentiny/tiny-agent,True,True
opsflowsh/agentfleet,https://github.com/opsflowsh/agentfleet,200,True,False,https://github.com/opsflowsh/agentfleet,False,True
OS-Copilot/OS-Copilot,https://github.com/OS-Copilot/OS-Copilot,200,True,False,https://github.com/OS-Copilot/OS-Copilot,False,True
OSU-NLP-Group/ScienceAgentBench,https://github.com/OSU-NLP-Group/ScienceAgentBench,200,True,False,https://github.com/OSU-NLP-Group/ScienceAgentBench,False,True
Pairrot-Lore/agent-solarpanels-tutorial,https://github.com/Pairrot-Lore/agent-solarpanels-tutorial,200,True,False,https://github.com/Pairrot-Lore/agent-solarpanels-tutorial,False,True
panaversity/learn-agentic-ai,https://github.com/panaversity/learn-agentic-ai,200,True,False,https://github.com/panaversity/learn-agentic-ai,False,True
Paparusi/legal-ai-agent,https://github.com/Paparusi/legal-ai-agent,200,True,False,https://github.com/Paparusi/legal-ai-agent,True,True
Parth-yangandul/Multi-Agent-Supply-Chain-Control-Tower,https://github.com/Parth-yangandul/Multi-Agent-Supply-Chain-Control-Tower,200,True,False,https://github.com/Parth-yangandul/Multi-Agent-Supply-Chain-Control-Tower,True,True
parthshr370/Email-AI-Agent,https://github.com/parthshr370/Email-AI-Agent,200,True,False,https://github.com/parthshr370/Email-AI-Agent,True,True
pguso/email-agent-core,https://github.com/pguso/email-agent-core,200,True,False,https://github.com/pguso/email-agent-core,False,True
philschmid/ai-agent-benchmark-compendium,https://github.com/philschmid/ai-agent-benchmark-compendium,200,True,False,https://github.com/philschmid/ai-agent-benchmark-compendium,True,True
pipecat-ai/pipecat,https://github.com/pipecat-ai/pipecat,200,True,False,https://github.com/pipecat-ai/pipecat,True,True
pisces76/translation-agent-UI,https://github.com/pisces76/translation-agent-UI,200,True,False,https://github.com/pisces76/translation-agent-UI,True,True
pramod-zillella/Agentic-Rag-Chatbot,https://github.com/pramod-zillella/Agentic-Rag-Chatbot,200,True,False,https://github.com/pramod-zillella/Agentic-Rag-Chatbot,False,True
prasadt1/ai-photography-coach-agents,https://github.com/prasadt1/ai-photography-coach-agents,200,True,False,https://github.com/prasadt1/ai-photography-coach-agents,False,True
presenton/presenton,https://github.com/presenton/presenton,200,True,False,https://github.com/presenton/presenton,False,True
proflead/how-to-build-ai-agent,https://github.com/proflead/how-to-build-ai-agent,200,True,False,https://github.com/proflead/how-to-build-ai-agent,False,True
ProjectProRepo/How-to-Build-an-AI-Agent-with-Pydantic-AI,https://github.com/ProjectProRepo/How-to-Build-an-AI-Agent-with-Pydantic-AI,200,True,False,https://github.com/ProjectProRepo/How-to-Build-an-AI-Agent-with-Pydantic-AI,True,True
punkpeye/awesome-mcp-servers,https://github.com/punkpeye/awesome-mcp-servers,200,True,False,https://github.com/punkpeye/awesome-mcp-servers,True,True
pydantic/pydantic-ai,https://github.com/pydantic/pydantic-ai,200,True,False,https://github.com/pydantic/pydantic-ai,True,True
pydantic/pydantic-ai-harness,https://github.com/pydantic/pydantic-ai-harness,200,True,False,https://github.com/pydantic/pydantic-ai-harness,True,True
pydantic/pydantic-ai-temporal-example,https://github.com/pydantic/pydantic-ai-temporal-example,200,True,False,https://github.com/pydantic/pydantic-ai-temporal-example,True,True
pyr0mind/AI-powered-PDF-agent-project,https://github.com/pyr0mind/AI-powered-PDF-agent-project,200,True,False,https://github.com/pyr0mind/AI-powered-PDF-agent-project,False,True
Qodo-Gen/pr-agent,https://github.com/Qodo-Gen/pr-agent,404,False,False,,True,True
Qredence/agentic-fleet,https://github.com/Qredence/agentic-fleet,200,True,False,https://github.com/Qredence/agentic-fleet,False,True
randall-liao/subtitle-agent,https://github.com/randall-liao/subtitle-agent,200,True,False,https://github.com/randall-liao/subtitle-agent,False,True
rasbt/mini-coding-agent,https://github.com/rasbt/mini-coding-agent,200,True,False,https://github.com/rasbt/mini-coding-agent,True,True
Ratnesh-181998/weather-mcp-a2a,https://github.com/Ratnesh-181998/weather-mcp-a2a,200,True,False,https://github.com/Ratnesh-181998/weather-mcp-a2a,False,True
raulvallejo/make-agent-firewall,https://github.com/raulvallejo/make-agent-firewall,200,True,False,https://github.com/raulvallejo/make-agent-firewall,False,True
Reason-Wang/ToolGen,https://github.com/Reason-Wang/ToolGen,200,True,False,https://github.com/Reason-Wang/ToolGen,False,True
redis-developer/ai-news-agent-lang-graph-js-redis-workshop,https://github.com/redis-developer/ai-news-agent-lang-graph-js-redis-workshop,200,True,False,https://github.com/redis-developer/ai-news-agent-lang-graph-js-redis-workshop,False,True
refly-ai/refly,https://github.com/refly-ai/refly,200,True,False,https://github.com/refly-ai/refly,True,True
rehabitus/ai-coaching-agent-skills,https://github.com/rehabitus/ai-coaching-agent-skills,200,True,False,https://github.com/rehabitus/ai-coaching-agent-skills,False,True
reneespinosa/Weather-AI-Agent,https://github.com/reneespinosa/Weather-AI-Agent,200,True,False,https://github.com/reneespinosa/Weather-AI-Agent,False,True
Replicable-MARL/MARLlib,https://github.com/Replicable-MARL/MARLlib,200,True,False,https://github.com/Replicable-MARL/MARLlib,False,True
ResearAI/Awesome-AI-Scientist,https://github.com/ResearAI/Awesome-AI-Scientist,200,True,False,https://github.com/ResearAI/Awesome-AI-Scientist,True,True
reworkd/AgentGPT,https://github.com/reworkd/AgentGPT,200,True,False,https://github.com/reworkd/AgentGPT,True,True
rinadelph/Agent-MCP,https://github.com/rinadelph/Agent-MCP,200,True,False,https://github.com/rinadelph/Agent-MCP,False,True
rkvalandas/browser_agent,https://github.com/rkvalandas/browser_agent,200,True,False,https://github.com/rkvalandas/browser_agent,True,True
ro-anderson/multi-agent-rag-customer-support,https://github.com/ro-anderson/multi-agent-rag-customer-support,200,True,False,https://github.com/ro-anderson/multi-agent-rag-customer-support,True,True
roblox/gwen-music,https://github.com/roblox/gwen-music,404,False,False,,True,True
robotics-agent/robotics-agent-hub,https://github.com/robotics-agent/robotics-agent-hub,404,False,False,,True,True
Rootly-AI-Labs/EventOrOutage,https://github.com/Rootly-AI-Labs/EventOrOutage,200,True,True,https://github.com/Rootly-AI-Labs/event-or-outage,False,True
rotemweiss57/gpt-newspaper,https://github.com/rotemweiss57/gpt-newspaper,200,True,False,https://github.com/rotemweiss57/gpt-newspaper,True,True
rucnyz/RedAgent,https://github.com/rucnyz/RedAgent,200,True,True,https://github.com/rucnyz/LeakAgent,False,True
rudrakshkarpe/gcp-agentic-day-hack,https://github.com/rudrakshkarpe/gcp-agentic-day-hack,200,True,False,https://github.com/rudrakshkarpe/gcp-agentic-day-hack,False,True
run-llama/llama_index,https://github.com/run-llama/llama_index,200,True,False,https://github.com/run-llama/llama_index,True,True
Rushabh-Runwal/Learning-AI-Agents,https://github.com/Rushabh-Runwal/Learning-AI-Agents,200,True,False,https://github.com/Rushabh-Runwal/Learning-AI-Agents,True,True
saadii5074/N8N-WhatsApp-automation,https://github.com/saadii5074/N8N-WhatsApp-automation,200,True,False,https://github.com/saadii5074/N8N-WhatsApp-automation,False,True
sadanand-singh/news-agent,https://github.com/sadanand-singh/news-agent,200,True,False,https://github.com/sadanand-singh/news-agent,True,True
sahiladit/sustainable-automation-ai-agent,https://github.com/sahiladit/sustainable-automation-ai-agent,200,True,False,https://github.com/sahiladit/sustainable-automation-ai-agent,False,True
sainathmitalakar/ai-devops-agent,https://github.com/sainathmitalakar/ai-devops-agent,200,True,False,https://github.com/sainathmitalakar/ai-devops-agent,False,True
SakanaAI/AI-Scientist,https://github.com/SakanaAI/AI-Scientist,200,True,False,https://github.com/SakanaAI/AI-Scientist,False,True
SakanaAI/CycleQD,https://github.com/SakanaAI/CycleQD,200,True,False,https://github.com/SakanaAI/CycleQD,False,True
SalesforceAIResearch/SlackAgents,https://github.com/SalesforceAIResearch/SlackAgents,200,True,False,https://github.com/SalesforceAIResearch/SlackAgents,False,True
SamJoeSilvano/Insurance-Agentic-AI,https://github.com/SamJoeSilvano/Insurance-Agentic-AI,200,True,False,https://github.com/SamJoeSilvano/Insurance-Agentic-AI,False,True
SamuelSchmidgall/AgentLaboratory,https://github.com/SamuelSchmidgall/AgentLaboratory,200,True,False,https://github.com/SamuelSchmidgall/AgentLaboratory,True,True
SamurAIGPT/Generative-Media-Skills,https://github.com/SamurAIGPT/Generative-Media-Skills,200,True,False,https://github.com/SamurAIGPT/Generative-Media-Skills,True,True
samwit/smolagents_examples,https://github.com/samwit/smolagents_examples,200,True,False,https://github.com/samwit/smolagents_examples,True,True
sanikasalunke/AI-Customer-Support-Agent,https://github.com/sanikasalunke/AI-Customer-Support-Agent,404,False,False,,True,True
SankaiAI/ats-optimized-resume-agent-skill,https://github.com/SankaiAI/ats-optimized-resume-agent-skill,200,True,False,https://github.com/SankaiAI/ats-optimized-resume-agent-skill,True,True
SAP-samples/teched2025-AI160,https://github.com/SAP-samples/teched2025-AI160,200,True,False,https://github.com/SAP-samples/teched2025-AI160,True,True
SAP-samples/teched2025-AI165,https://github.com/SAP-samples/teched2025-AI165,200,True,False,https://github.com/SAP-samples/teched2025-AI165,True,True
sap156/AI-Claims-Agent-LangGraph,https://github.com/sap156/AI-Claims-Agent-LangGraph,200,True,False,https://github.com/sap156/AI-Claims-Agent-LangGraph,False,True
saroshfarhan/AI_Agent,https://github.com/saroshfarhan/AI_Agent,200,True,False,https://github.com/saroshfarhan/AI_Agent,True,True
satyanshu404/AI-carbon-footprint-manager,https://github.com/satyanshu404/AI-carbon-footprint-manager,200,True,False,https://github.com/satyanshu404/AI-carbon-footprint-manager,False,True
SavTechSavvy/SmartWeather-agent-ai,https://github.com/SavTechSavvy/SmartWeather-agent-ai,200,True,False,https://github.com/SavTechSavvy/SmartWeather-agent-ai,False,True
sayeduzzaman-bracu/BusBuzz-AI-Agent,https://github.com/sayeduzzaman-bracu/BusBuzz-AI-Agent,200,True,False,https://github.com/sayeduzzaman-bracu/BusBuzz-AI-Agent,False,True
schwichtgit/ai-resume,https://github.com/schwichtgit/ai-resume,200,True,False,https://github.com/schwichtgit/ai-resume,True,True
SciPhi-AI/agent-search,https://github.com/SciPhi-AI/agent-search,200,True,False,https://github.com/SciPhi-AI/agent-search,False,True
ScrapingAgent/web-scraping-agent,https://github.com/ScrapingAgent/web-scraping-agent,404,False,False,,True,True
second-state/translation-agent,https://github.com/second-state/translation-agent,200,True,False,https://github.com/second-state/translation-agent,True,True
Selma-Bajramovic/ai-agent-flood-prediction,https://github.com/Selma-Bajramovic/ai-agent-flood-prediction,200,True,False,https://github.com/Selma-Bajramovic/ai-agent-flood-prediction,False,True
serpapi/travel-planning-agent,https://github.com/serpapi/travel-planning-agent,200,True,False,https://github.com/serpapi/travel-planning-agent,True,True
sgandotra1/censys-summarizer,https://github.com/sgandotra1/censys-summarizer,200,True,False,https://github.com/sgandotra1/censys-summarizer,False,True
shahbaz-dev1/whatsapp-ai-agent,https://github.com/shahbaz-dev1/whatsapp-ai-agent,200,True,False,https://github.com/shahbaz-dev1/whatsapp-ai-agent,False,True
Shantanu221/Fitness-advice-AI-agent-web-app,https://github.com/Shantanu221/Fitness-advice-AI-agent-web-app,200,True,False,https://github.com/Shantanu221/Fitness-advice-AI-agent-web-app,False,True
ShengranHu/ADAS,https://github.com/ShengranHu/ADAS,200,True,False,https://github.com/ShengranHu/ADAS,False,True
ShishirPatil/gorilla,https://github.com/ShishirPatil/gorilla,200,True,False,https://github.com/ShishirPatil/gorilla,False,True
Shivam-Shukl/Amazon-E-commerce-Agent,https://github.com/Shivam-Shukl/Amazon-E-commerce-Agent,404,False,False,,False,True
Shivam-Shukl/Amazon-E-commerce-Agent-RAG-Based-AI-Product-Recommender,https://github.com/Shivam-Shukl/Amazon-E-commerce-Agent-RAG-Based-AI-Product-Recommender,200,True,False,https://github.com/Shivam-Shukl/Amazon-E-commerce-Agent-RAG-Based-AI-Product-Recommender,False,True
Shubhamsaboo/awesome-llm-apps,https://github.com/Shubhamsaboo/awesome-llm-apps,200,True,False,https://github.com/Shubhamsaboo/awesome-llm-apps,True,True
Significant-Gravitas/AutoGPT,https://github.com/Significant-Gravitas/AutoGPT,200,True,False,https://github.com/Significant-Gravitas/AutoGPT,True,True
simealdana/ai-automation-jsons,https://github.com/simealdana/ai-automation-jsons,200,True,False,https://github.com/simealdana/ai-automation-jsons,False,True
simular-ai/agent-s,https://github.com/simular-ai/agent-s,200,True,False,https://github.com/simular-ai/agent-s,False,True
sinaptik-ai/pandas-ai,https://github.com/sinaptik-ai/pandas-ai,200,True,False,https://github.com/sinaptik-ai/pandas-ai,True,True
Skyvern-AI/skyvern,https://github.com/Skyvern-AI/skyvern,200,True,False,https://github.com/Skyvern-AI/skyvern,False,True
SlideSpeak/skills,https://github.com/SlideSpeak/skills,200,True,False,https://github.com/SlideSpeak/skills,False,True
sneurgaonkar/sales-ai-agents,https://github.com/sneurgaonkar/sales-ai-agents,200,True,False,https://github.com/sneurgaonkar/sales-ai-agents,False,True
souvikmajumder26/Multi-Agent-Medical-Assistant,https://github.com/souvikmajumder26/Multi-Agent-Medical-Assistant,200,True,False,https://github.com/souvikmajumder26/Multi-Agent-Medical-Assistant,True,True
sparkup/rag-assisted-chess-agent,https://github.com/sparkup/rag-assisted-chess-agent,200,True,False,https://github.com/sparkup/rag-assisted-chess-agent,False,True
spencermarx/open-code-review,https://github.com/spencermarx/open-code-review,200,True,False,https://github.com/spencermarx/open-code-review,False,True
Srinivasulu2003/langchain,https://github.com/Srinivasulu2003/langchain,200,True,False,https://github.com/Srinivasulu2003/langchain,False,True
sscodeai/agency-agents-ja,https://github.com/sscodeai/agency-agents-ja,200,True,False,https://github.com/sscodeai/agency-agents-ja,False,True
stablyai/agent-slack,https://github.com/stablyai/agent-slack,200,True,False,https://github.com/stablyai/agent-slack,False,True
stackblitz/bolt.new,https://github.com/stackblitz/bolt.new,200,True,False,https://github.com/stackblitz/bolt.new,False,True
stanford-futuredata/FinAgent,https://github.com/stanford-futuredata/FinAgent,404,False,False,,True,True
Stanford-ILIAD/PantheonRL,https://github.com/Stanford-ILIAD/PantheonRL,200,True,False,https://github.com/Stanford-ILIAD/PantheonRL,False,True
stephenc222/example-pydantic-ai-multi-modal,https://github.com/stephenc222/example-pydantic-ai-multi-modal,200,True,False,https://github.com/stephenc222/example-pydantic-ai-multi-modal,True,True
strands-agents/tools,https://github.com/strands-agents/tools,200,True,False,https://github.com/strands-agents/tools,False,True
StudentTraineeCenter/edu-agent,https://github.com/StudentTraineeCenter/edu-agent,200,True,False,https://github.com/StudentTraineeCenter/edu-agent,False,True
subtitlesdog/Subtitles.Translate.Agent,https://github.com/subtitlesdog/Subtitles.Translate.Agent,200,True,False,https://github.com/subtitlesdog/Subtitles.Translate.Agent,False,True
Sugi-Hcr/cancer-research-agent-2025,https://github.com/Sugi-Hcr/cancer-research-agent-2025,200,True,False,https://github.com/Sugi-Hcr/cancer-research-agent-2025,False,True
sujitnoronha/Disaster_Chat_Agent,https://github.com/sujitnoronha/Disaster_Chat_Agent,200,True,False,https://github.com/sujitnoronha/Disaster_Chat_Agent,False,True
superwise-ai/Legal_Document_Analyzer_AI,https://github.com/superwise-ai/Legal_Document_Analyzer_AI,200,True,False,https://github.com/superwise-ai/Legal_Document_Analyzer_AI,True,True
superwise-ai/Manufacturing_AI,https://github.com/superwise-ai/Manufacturing_AI,200,True,False,https://github.com/superwise-ai/Manufacturing_AI,False,True
swataswayam-14/FarmGenie,https://github.com/swataswayam-14/FarmGenie,200,True,False,https://github.com/swataswayam-14/FarmGenie,False,True
SWE-agent/mini-swe-agent,https://github.com/SWE-agent/mini-swe-agent,200,True,False,https://github.com/SWE-agent/mini-swe-agent,True,True
SWE-agent/minimal-agent-tutorial,https://github.com/SWE-agent/minimal-agent-tutorial,200,True,False,https://github.com/SWE-agent/minimal-agent-tutorial,False,True
SWE-agent/SWE-agent,https://github.com/SWE-agent/SWE-agent,200,True,False,https://github.com/SWE-agent/SWE-agent,True,True
SWE-agent/SWE-bench,https://github.com/SWE-agent/SWE-bench,404,False,False,,True,True
t41372/Open-LLM-VTuber,https://github.com/t41372/Open-LLM-VTuber,200,True,True,https://github.com/t41372/Open-LLM-VTuber-Lab,False,True
takahirom/arbigent,https://github.com/takahirom/arbigent,200,True,False,https://github.com/takahirom/arbigent,False,True
tanishra/Langchain,https://github.com/tanishra/Langchain,200,True,False,https://github.com/tanishra/Langchain,False,True
TauricResearch/TradingAgents,https://github.com/TauricResearch/TradingAgents,200,True,False,https://github.com/TauricResearch/TradingAgents,True,True
tayyabmughal676/Construction_AI_Agent,https://github.com/tayyabmughal676/Construction_AI_Agent,200,True,False,https://github.com/tayyabmughal676/Construction_AI_Agent,False,True
tellmefrankie/ai-investment-skills,https://github.com/tellmefrankie/ai-investment-skills,200,True,False,https://github.com/tellmefrankie/ai-investment-skills,False,True
temporal-community/openai-agents-demos,https://github.com/temporal-community/openai-agents-demos,200,True,False,https://github.com/temporal-community/openai-agents-demos,True,True
The-PR-Agent/pr-agent,https://github.com/The-PR-Agent/pr-agent,200,True,False,https://github.com/The-PR-Agent/pr-agent,True,True
The-Swarm-Corporation/NewsAgent,https://github.com/The-Swarm-Corporation/NewsAgent,200,True,False,https://github.com/The-Swarm-Corporation/NewsAgent,True,True
Themis-Legal/themis,https://github.com/Themis-Legal/themis,404,False,False,,True,True
THUDM/AgentBench,https://github.com/THUDM/AgentBench,200,True,False,https://github.com/THUDM/AgentBench,True,True
THUDM/AutoGLM,https://github.com/THUDM/AutoGLM,404,False,False,,False,True
tml-epfl/os-harm,https://github.com/tml-epfl/os-harm,200,True,False,https://github.com/tml-epfl/os-harm,False,True
Tomisin127/LogisticsRoute,https://github.com/Tomisin127/LogisticsRoute,200,True,False,https://github.com/Tomisin127/LogisticsRoute,False,True
topoteretes/cognee,https://github.com/topoteretes/cognee,200,True,False,https://github.com/topoteretes/cognee,False,True
Tracer-Cloud/opensre,https://github.com/Tracer-Cloud/opensre,200,True,False,https://github.com/Tracer-Cloud/opensre,True,True
TradingGoose/TradingGoose.github.io,https://github.com/TradingGoose/TradingGoose.github.io,200,True,False,https://github.com/TradingGoose/TradingGoose.github.io,True,True
triggerdotdev/trigger.dev,https://github.com/triggerdotdev/trigger.dev,200,True,False,https://github.com/triggerdotdev/trigger.dev,False,True
trujivan/Personalized-Real-Estate-Agent-AI,https://github.com/trujivan/Personalized-Real-Estate-Agent-AI,404,False,False,,True,True
trycua/cua,https://github.com/trycua/cua,200,True,False,https://github.com/trycua/cua,True,True
tryonlabs/opentryon,https://github.com/tryonlabs/opentryon,200,True,False,https://github.com/tryonlabs/opentryon,False,True
UMass-Foundation-Model/COMBO,https://github.com/UMass-Foundation-Model/COMBO,200,True,True,https://github.com/UMass-Embodied-AGI/COMBO,False,True
unionai-oss/ai-agent-template,https://github.com/unionai-oss/ai-agent-template,200,True,False,https://github.com/unionai-oss/ai-agent-template,False,True
Unity-Technologies/ml-agents,https://github.com/Unity-Technologies/ml-agents,200,True,False,https://github.com/Unity-Technologies/ml-agents,False,True
univa-agent/univa,https://github.com/univa-agent/univa,200,True,False,https://github.com/univa-agent/univa,True,True
untra/operator,https://github.com/untra/operator,200,True,False,https://github.com/untra/operator,True,True
vaibhavarora102/HRRecruitingAgent,https://github.com/vaibhavarora102/HRRecruitingAgent,200,True,False,https://github.com/vaibhavarora102/HRRecruitingAgent,True,True
varunk130/ai-legal-team-agent,https://github.com/varunk130/ai-legal-team-agent,200,True,False,https://github.com/varunk130/ai-legal-team-agent,False,True
vercel-labs/agent-browser,https://github.com/vercel-labs/agent-browser,200,True,False,https://github.com/vercel-labs/agent-browser,True,True
vercel-labs/ai-sdk-slackbot,https://github.com/vercel-labs/ai-sdk-slackbot,200,True,False,https://github.com/vercel-labs/ai-sdk-slackbot,False,True
vercel/v0,https://github.com/vercel/v0,404,False,False,,False,True
VersusControl/versus-incident,https://github.com/VersusControl/versus-incident,200,True,False,https://github.com/VersusControl/versus-incident,False,True
victorykop/blockchain-ai-agent-project,https://github.com/victorykop/blockchain-ai-agent-project,200,True,False,https://github.com/victorykop/blockchain-ai-agent-project,False,True
video-db/Director,https://github.com/video-db/Director,200,True,False,https://github.com/video-db/Director,True,True
virattt/financial-agent,https://github.com/virattt/financial-agent,200,True,False,https://github.com/virattt/financial-agent,True,True
Vivek17020/Ai-Driven-Wildfire-Detection-and-response-systemon,https://github.com/Vivek17020/Ai-Driven-Wildfire-Detection-and-response-systemon,200,True,False,https://github.com/Vivek17020/Ai-Driven-Wildfire-Detection-and-response-systemon,False,True
vizra-ai/claude-code-agents,https://github.com/vizra-ai/claude-code-agents,200,True,False,https://github.com/vizra-ai/claude-code-agents,True,True
VoltAgent/awesome-agent-skills,https://github.com/VoltAgent/awesome-agent-skills,200,True,False,https://github.com/VoltAgent/awesome-agent-skills,True,True
VoltAgent/awesome-claude-code-subagents,https://github.com/VoltAgent/awesome-claude-code-subagents,200,True,False,https://github.com/VoltAgent/awesome-claude-code-subagents,True,True
Vrajesh-Sharma/Blog-Agent,https://github.com/Vrajesh-Sharma/Blog-Agent,200,True,False,https://github.com/Vrajesh-Sharma/Blog-Agent,True,True
vstorm-co/pydantic-ai-examples,https://github.com/vstorm-co/pydantic-ai-examples,200,True,False,https://github.com/vstorm-co/pydantic-ai-examples,True,True
vstorm-co/pydantic-ai-todo,https://github.com/vstorm-co/pydantic-ai-todo,200,True,False,https://github.com/vstorm-co/pydantic-ai-todo,False,True
vstorm-co/pydantic-deepagents,https://github.com/vstorm-co/pydantic-deepagents,200,True,False,https://github.com/vstorm-co/pydantic-deepagents,True,True
vxcontrol/pentagi,https://github.com/vxcontrol/pentagi,200,True,False,https://github.com/vxcontrol/pentagi,True,True
wassengerhq/whatsapp-chatgpt-bot,https://github.com/wassengerhq/whatsapp-chatgpt-bot,200,True,False,https://github.com/wassengerhq/whatsapp-chatgpt-bot,False,True
web-arena-x/visualwebarena,https://github.com/web-arena-x/visualwebarena,200,True,False,https://github.com/web-arena-x/visualwebarena,False,True
webagent-cloud/webagent,https://github.com/webagent-cloud/webagent,200,True,False,https://github.com/webagent-cloud/webagent,True,True
webup/langgraph-up-react,https://github.com/webup/langgraph-up-react,200,True,False,https://github.com/webup/langgraph-up-react,True,True
WecoAI/aideml,https://github.com/WecoAI/aideml,200,True,False,https://github.com/WecoAI/aideml,False,True
widingmarcus-cyber/discord-agent-swarm,https://github.com/widingmarcus-cyber/discord-agent-swarm,200,True,False,https://github.com/widingmarcus-cyber/discord-agent-swarm,False,True
winni18/MC-DML,https://github.com/winni18/MC-DML,200,True,False,https://github.com/winni18/MC-DML,False,True
wkh923/m3pc,https://github.com/wkh923/m3pc,200,True,False,https://github.com/wkh923/m3pc,False,True
wrxck/AgentCraft,https://github.com/wrxck/AgentCraft,200,True,False,https://github.com/wrxck/AgentCraft,True,True
wsargent/recipellm,https://github.com/wsargent/recipellm,200,True,False,https://github.com/wsargent/recipellm,False,True
wzf2000/MACRec,https://github.com/wzf2000/MACRec,200,True,False,https://github.com/wzf2000/MACRec,True,True
xalgord/xalgorix,https://github.com/xalgord/xalgorix,200,True,False,https://github.com/xalgord/xalgorix,False,True
Xenaquas/Ecommerce-Agent,https://github.com/Xenaquas/Ecommerce-Agent,200,True,False,https://github.com/Xenaquas/Ecommerce-Agent,True,True
xlang-ai/AgentTrek,https://github.com/xlang-ai/AgentTrek,200,True,False,https://github.com/xlang-ai/AgentTrek,False,True
xyflow/parlant,https://github.com/xyflow/parlant,404,False,False,,False,True
Yash-Kavaiya/Devops-AI-Agents,https://github.com/Yash-Kavaiya/Devops-AI-Agents,200,True,False,https://github.com/Yash-Kavaiya/Devops-AI-Agents,False,True
yizucodes/interview-agent,https://github.com/yizucodes/interview-agent,200,True,False,https://github.com/yizucodes/interview-agent,False,True
youdotcom-oss/agent-skills,https://github.com/youdotcom-oss/agent-skills,200,True,False,https://github.com/youdotcom-oss/agent-skills,False,True
zchoi/Awesome-Embodied-Robotics-and-Agent,https://github.com/zchoi/Awesome-Embodied-Robotics-and-Agent,200,True,False,https://github.com/zchoi/Awesome-Embodied-Robotics-and-Agent,True,True
zen-apps/ai-fitness-planner,https://github.com/zen-apps/ai-fitness-planner,200,True,False,https://github.com/zen-apps/ai-fitness-planner,False,True
Zie619/n8n-workflows,https://github.com/Zie619/n8n-workflows,200,True,False,https://github.com/Zie619/n8n-workflows,False,True
zimingyou01/DatawiseAgent,https://github.com/zimingyou01/DatawiseAgent,200,True,False,https://github.com/zimingyou01/DatawiseAgent,False,True
ZJU-REAL/ClawGUI,https://github.com/ZJU-REAL/ClawGUI,200,True,False,https://github.com/ZJU-REAL/ClawGUI,False,True
zju-vipa/Odyssey,https://github.com/zju-vipa/Odyssey,200,True,False,https://github.com/zju-vipa/Odyssey,True,True
